Geneid	Repeat_type	ESCs_rep1	ESCs_rep2	ESCs_rep3	IVD.D11_rep1	IVD.D11_rep2	IVD.D13_rep1	IVD.D13_rep2	DIOL.D5_rep1	DIOL.D5_rep2	DIOL.D15_rep1	DIOL.D15_rep2	DIOL.D25_rep1	DIOL.D25_rep2	DIOL.S.D5_rep1	DIOL.S.D5_rep2	DIOL.S.D14_rep1	DIOL.S.D14_rep2
(GGGTG)n	Name	78.2252551597074	67.6597382782334	70.4813717347473	51.4197462688999	56.1045410468162	129.310574417293	171.854765484113	249.983686627904	253.46531161907	192.369353238974	184.405998596657	127.171623893488	123.967832603987	122.399014896798	135.683690831674	315.026133621678	305.1192295095
MER67A	Name	0.175151277484705	0.208223853135552	0.152048458341286	0.334256205431635	0.653101641897528	0.819458646497422	0.189093818614465	0.249876596657908	0.319942188579472	0.276301137123706	0.176022907621198	0.0537496297098427	0.162634086722187	0.386345282767561	0.113116874390724	0.507539935194178	0.154823914504377
LTR85a	Name	0.929649088188048	0.884951375826096	0.704951943218692	0.529238991933423	1.39950351835185	1.22918796974613	1.19759418455828	0.999506386631631	1.10202309399596	0.701379809621715	0.572074449768893	0.824160988884254	0.772511911930389	1.11074268795674	0.527878747156713	0.156166133905901	0.890237508400165
LTR31	Name	2.30391295768342	1.58770688015858	2.12867841677801	1.53200760822833	1.58610398746542	0.792143358280841	0.91395345663658	0.535449849981231	0.710982641287715	0.361316871623308	0.440057269052995	0.394163951205513	0.752182651090116	1.20732900864863	0.546731559555167	0.780830669529504	0.387059786260941
LTR103_Mam	Name	0.0404195255733934	0	0	0	0	0	0	0.0356966566654154	0.0355491320643857	0.0850157344996019	0.0660085903579492	0	0.0406585216805468	0.169026061210808	0.0942640619922702	0	0
RLTR13D3A1	Name	28.5766045803891	47.2668146617703	33.5335963578146	48.8571153605907	52.9634331500709	48.73047417838	40.9388117300316	27.4864256323698	28.2615599911867	24.0594528633873	24.1591440710094	19.4394494117264	20.1666267535512	24.2431664936645	23.3397817492861	13.7035782502428	14.2825061130287
SRV_MM-int	Name	4.5000405138378	4.89326054868547	4.98995395101858	12.9245732766899	11.7247294759699	6.69224561306228	10.7783476610245	3.96232888986111	4.33699411185506	4.10200918960579	4.18054405600345	7.16661729464569	5.85482712199874	9.46545942780525	8.46491276690586	6.67610222447726	4.02542177711379
L1MEh	Name	0.255990328631492	0.273293807240412	0.594371246243211	0.891349881151028	1.05740265831028	0.409729323248711	0.661828365150627	0.499753193315815	0.462138716837015	0.425078672498009	0.682088767032142	0.214998518839371	0.304938912604101	0.84513030605404	0.509025934758259	0	0.232235871756565
RLTR44E	Name	5.16022609820323	7.9905903640768	5.16964758360374	3.78823699489187	1.46170367472304	1.09261152866323	0.724859638022115	2.46306930991366	3.02167622547279	1.21147421661933	0.81410594774804	0.698745186227955	0.711524129409569	1.69026061210808	1.24428561829797	0	0.6580016366436
MER92B	Name	4.75603084246929	4.43777086995145	4.71350220857988	3.20328863538651	3.45210867860122	1.01066566401349	1.73336000396593	1.78483283327077	1.7419074711549	0.956427013120521	0.682088767032142	0.80624444564764	0.813170433610936	2.00416615435672	1.71560592825932	0.624664535623603	0.309647829008753
Arthur1A	Name	0.485034306880721	0.286307798061384	0.304096916682573	0.947059248722967	1.08850273649588	0.464359899681873	0.819406547329348	0.428359879984985	0.142196528257543	0.722633743246616	0.79210308429539	1.45124000216575	0.609877825208202	0.386345282767561	1.01805186951652	0.156166133905901	0.425765764887035
(CATCC)n	Name	0.107785401529049	0.078083944925832	0.110580696975481	0.334256205431635	1.21290304923827	0.109261152866323	0	0.571146506646646	0.462138716837015	0.0850157344996019	0.0660085903579492	0.0537496297098427	0	0.241465801729726	0.603289996750529	0	0
MLT1I	Name	3.16619616991582	2.75896605404606	3.66298558731281	12.7574451739741	8.80132212652383	11.8002045095629	14.1505207596491	7.21072464641391	6.61213856397575	7.14132169796656	7.21693921246911	8.63577384004805	8.6399358571162	8.52374280105932	7.93703401974915	6.63706069100079	4.06412775573988
Tigger13a	Name	1.94013722752288	2.23840642120718	2.47424309482639	5.12526181661841	5.06931274425224	4.61628370860214	5.04250182971906	3.06991247322572	2.55953750863577	2.50796416773825	2.31030066252822	2.36498370723308	1.2197556504164	3.79101308715669	3.9779434160738	1.28837060472368	1.12247338015673
MamRep1151	Name	0.47156113168959	0.442475687913048	0.525258310633535	2.4790668569513	6.15781548074812	4.3977614028695	2.08003200475911	1.10659635662788	0.924277433674029	2.04037762799044	1.71622334930668	2.93831309080473	2.17523090990925	1.66611403193511	1.60248905386859	1.44453673862958	1.19988533740892
Charlie21a	Name	0.323356204587147	0.26027981641944	0.373209852292249	2.89688711374084	1.21290304923827	5.08064360828402	4.06551710021099	1.10659635662788	1.4930635467042	2.55047203498806	2.42031497979147	2.92039654756812	1.40271899797886	1.762700352627	1.54593061667323	1.67878593948843	1.3160032732872
MLT1H1	Name	1.54941514698008	2.44663027434274	2.10103324253414	6.18373980048526	4.57171149328269	4.23386967357001	4.19157964595397	3.39118238321446	4.94132935694962	3.54940691535838	3.8505011042137	4.38955309297048	3.35432803864511	4.73272971390262	4.58123341282433	2.03015974077671	3.25130220459191
(CCTAT)n	Name	0.0673658759556557	0.13013990820972	0.0138225871219351	0	0.186600469113579	0	0	0	0.0355491320643857	0.0425078672498009	0.0880114538105989	0.0179165432366142	0	0.120732900864863	0.0377056247969081	0	0
Charlie2a	Name	1.72456642446479	1.65277683426344	1.07816179551094	4.28962130303932	3.51430883497241	2.34911478662594	2.33215709624507	1.64204620660911	1.81300573528367	1.72156862361694	1.80423480311728	1.70207160747835	1.6060116063816	2.68027039919996	2.24348467541603	0.546581468670653	1.3160032732872
MLT2B2	Name	5.09286022224757	6.09054770421489	5.04524429950632	9.47059248722967	7.71281939002795	4.28850025000318	8.57225311052241	6.13982494645145	5.01242762107839	4.4208181939793	4.53258987124584	4.06705531471143	3.84223029881167	8.20983725881068	6.39110340307592	3.7870287472181	1.74176903817424
LTR33A	Name	2.11528850500759	3.64391742987216	3.05479175394767	9.21990033315594	6.18891555893372	4.04266265605395	3.68732946298206	2.60585593657532	2.70173403689332	2.01912369436554	2.11227489145437	1.55873926158544	2.37852351831199	3.30808148369724	3.05415560854955	1.24932907124721	2.01271088855689
RMER16_Mm	Name	3.12577664434242	2.19936444874427	2.12867841677801	5.9609023301975	5.90901485526335	7.70291127707577	7.72133092675731	5.14031855981982	4.976878489014	2.84802710573666	3.6744781965925	3.88788988234529	3.39498656032566	5.43298053891883	4.65664466241815	2.61578274292384	2.51588861069612
(CATG)n	Name	2.04792262905193	2.49868623762662	1.96280737131479	2.67404964345308	5.97121501163454	3.57830275637208	3.40368873506037	2.67724924990615	2.13294792386314	2.67799563673746	2.17828348181232	2.07831901544725	1.2197556504164	3.59784044577291	3.29924216972946	1.83495207339433	0.696707615269694
LTR48B	Name	0.363775730160541	0.338363761345272	0.469967962145795	1.75484507851609	0.839702111011107	0.218522305732646	0.409703273664674	0.9281130733008	0.568786113030172	0.361316871623308	0.330042951789746	0.250831605312599	0.182963347562461	0.893423466399985	1.41396092988405	0.0780830669529504	0.154823914504377
(AATAG)n	Name	0.0673658759556557	0.273293807240412	0.469967962145795	0.0557093675719392	0.124400312742386	0	0	0.214179939992492	0.142196528257543	0.106269668124502	0.0660085903579492	0.268748148549213	0.365926695124921	0.313905542248644	1.30084405549333	0.429456868241227	0.116117935878282
MER57E1	Name	1.49552244621556	1.861000687399	2.10103324253414	1.61557165958624	0.777501954639914	0.846773934714003	0.37818763722893	1.49925957994745	0.959826565738415	0.46758653974781	0.374048678695045	0.304581235022442	0.345597434284648	0.627811084497287	0.546731559555167	0.273290734335326	0.348353807634847
MLT1H2	Name	3.16619616991582	3.69597339315605	3.19301762516702	5.54308207340796	5.06931274425224	9.04136039968822	7.81587783606455	4.24790214318443	4.65693630043453	4.484579994854	4.59859846160379	4.4074696362071	3.65926695124921	6.37469716566476	5.69354934433312	3.00619807768859	1.62565110229595
MER45R	Name	1.56288832217121	2.51170022844759	2.58482379180187	2.81332306238293	2.95450742763167	3.1139428566902	1.10304727525104	3.49827235321071	2.84393056515086	1.29648995111893	1.58420616859078	1.03915950772362	1.87029199730515	2.65612381902698	2.45086561179903	0.780830669529504	0.735413593895789
MER102c	Name	2.465591059977	3.98228119121743	2.93038846985025	7.01938031406435	6.62431665353207	2.9773664156073	1.92245382258039	3.03421581656031	3.2349710178591	1.89160009261614	1.89224625692788	1.20040839685315	1.17909712873586	4.39467759148101	4.6754974748166	0.312332267811802	0.541883700765318
Eulor10	Name	0	0	0.0138225871219351	0	0	0	0.157578182178721	0.0356966566654154	0	0.127523601749403	0	0.161248889129528	0.284609651763828	0.0482931603459452	0.018852812398454	0.156166133905901	0.309647829008753
MLTR31E_MM	Name	31.6350153487759	32.2356552635476	26.7605286680664	19.247586496105	20.7437521497929	11.4177904745307	11.7238167540968	8.31732100304178	10.9491326758308	3.48564511448368	3.27842665444481	2.68748148549213	2.45984056167308	6.80933560877827	6.35339777827901	5.81718848799481	3.87059786260941
Charlie10	Name	3.92069398061916	8.34196811624305	6.53808370867532	20.1110816934701	16.8251422984077	2.70421353344149	4.50673601031141	10.2449404629742	9.84710958183485	3.33686757910937	4.3785698270773	1.11082568067008	1.11810934621504	14.5120946839565	13.0461461797302	1.67878593948843	1.04506142290454
MLT2B5	Name	12.435740701414	14.3023759122482	12.7997156749119	14.8186917741358	13.3108334634353	5.70889523726537	5.38917383051225	7.81756780972597	6.39884377158943	3.71943838435758	2.92638083920241	2.83081383138505	2.29720647495089	6.18152452428098	7.16406871141253	3.51373801288277	2.70941850382659
U4	Name	1.02396131452597	1.15824518306651	1.58959751902254	3.06401521645666	3.73200938227159	1.52965614012852	1.73336000396593	3.21269909988738	4.44364150804822	1.25398208386913	1.36417753406428	1.55873926158544	0.162634086722187	3.04246910179454	2.03610373903304	0.390415334764752	0.696707615269694
RLTR41C	Name	11.9237600441511	9.68240917080316	10.4775210384268	16.8242290067257	22.2676559808871	30.4565463614875	27.0089004254327	6.53248816977101	6.29219637539627	10.8182522150743	10.1873257785768	12.4699140926835	12.197556504164	7.53373301396744	7.78621152056152	9.40900956783053	10.1409664000367
Arthur1B	Name	4.31141606116196	5.42683417234532	4.71350220857988	1.61557165958624	2.55020641121892	1.50234085191194	3.08853237070293	1.28507963995495	1.35086701844666	0.765141610496417	0.77010022084274	0.80624444564764	0.386255955965195	3.88759940784858	2.73365779777584	0.195207667382376	0.696707615269694
IAPA_MM-int	Name	0.377248905351672	0.611657568585684	0.912290750047719	5.76591954369571	5.28701329155141	9.45108972293693	10.0534880230024	1.99901277326326	1.95520226354122	4.6121035966034	5.39070154589918	6.14537433015868	6.66799755560968	2.55953749833509	2.05495655143149	3.70894568026515	3.75447992673113
MLT2E	Name	0.0404195255733934	0.234251834777496	0.193516219707092	0.473529624361484	0.279900703670369	0.300468170382388	0.661828365150627	0.892416416635385	0.568786113030172	0.170031468999204	0.0880114538105989	0.286664691785827	0.101646304201367	0.893423466399985	0.377056247969081	0	0.116117935878282
IAPEY5_LTR	Name	0.59281970840977	0.416447706271104	0.677306768974822	1.44844355687042	0.622001563711931	1.61160200477826	2.33215709624507	1.42786626661662	1.91965313147683	3.33686757910937	2.81636652193917	4.74788395770277	4.37079108065878	2.1973387957405	1.09346311911033	4.8801916845594	4.6060114565052
IAPEY5_I-int	Name	0.363775730160541	0.702755504332488	0.815532640194173	4.51245877332708	4.22961063324113	45.7531077627727	38.2599826329934	7.85326446639138	10.2736991666075	14.2188815950584	13.4877552964743	8.0624444564764	6.56635125140831	4.85346261476749	3.94023779127689	15.9289456584019	16.6048648305944
RMER16B2	Name	6.9656315738148	9.90364701475969	11.2239407430113	5.3202446031202	3.79420953864278	4.58896842038556	3.30914182575313	2.85573253323323	1.95520226354122	1.59404502186753	1.80423480311728	3.86997333910867	3.02905986520074	3.47710754490805	2.46971842419748	3.00619807768859	2.12882882443518
MER20B	Name	6.81742664671235	9.12280756550137	7.03569684506498	8.57924260607864	10.0453252539477	1.69354786942801	2.67882909703825	2.85573253323323	2.38179184831384	1.38150568561853	1.27616608025368	1.63040543453189	0.650536346888749	3.28393490352427	3.60088716810472	0.468498401717703	0.425765764887035
MER103C	Name	8.52851989598601	9.26596146453206	8.1829715761856	23.2865156450706	17.72704456579	22.6990045079786	25.3070560579025	21.2395107159222	21.5783231630821	10.1806342063273	10.7373973648931	9.33451902627601	8.92454550888002	20.283127345297	18.0421414653205	12.0247923107544	10.3344962931671
LTR67B	Name	1.54941514698008	2.19936444874427	1.96280737131479	5.51522738962199	4.44731118054031	3.52367217993891	3.87642328159653	7.38920792974098	9.10057780848275	12.0084724980688	11.5955090395464	9.62118371806184	12.3195320692057	5.09492841649721	5.44846278315322	6.87130989185964	4.06412775573988
MER87	Name	0.444614781307328	0.884951375826096	0.387032439414184	1.5598622920143	1.67940422202221	9.66961202866958	9.01347202062282	2.99851915989489	2.02630052766999	3.76194625160738	4.2025469194561	3.00997926375119	3.00873060436046	2.63197723885401	3.71400404249545	3.7870287472181	2.82553643970487
Chap1_Mam	Name	3.83985492947237	3.40966559509466	4.11913096233667	3.28685268674442	2.14590539480616	1.14724210509639	2.11154764119486	1.35647295328578	1.59971094289736	2.01912369436554	1.38618039751693	2.57998222607245	1.15876786789558	1.42464823020538	1.71560592825932	0.702747602576554	1.43212120916548
tRNA-Lys-AAG	Name	0.377248905351672	0.19520986231458	0.566726071999341	0.891349881151028	0.528701329155141	0.327783458598969	0.126062545742977	0.392663223319569	0.213294792386314	0.233793269873905	0.286037224884446	1.14665876714331	0.467572999326288	0.338052122421616	0.207380936382994	0.390415334764752	0.541883700765318
Charlie24	Name	16.7202104121937	16.267488526215	16.614749720566	16.4342634337221	19.1265480841419	8.87746867038874	8.3516436554722	5.17601521648523	6.4699420357182	6.37618008747014	5.85276167840483	6.5574548246008	5.46857116603355	8.54788938123229	6.90012933783418	4.29456868241227	5.14789515727052
L1ME3F	Name	2.30391295768342	2.53772821008954	1.7692911516077	6.21159448427123	3.6387091477148	1.22918796974613	1.22910982099402	2.21319271325575	3.2349710178591	1.14771241574463	0.968125991916588	0.447913580915355	0.508231521006835	4.03247888888642	2.35660154980675	0.663706069100079	0.232235871756565
Charlie17	Name	2.02097627866967	2.09525252217649	1.42372647355932	3.73252762731993	2.7057068021469	0.300468170382388	1.00850036594381	1.28507963995495	0.853179169545258	0.871411278620919	0.902117401558639	0.46583012415197	0.447243738486015	1.35220848968646	1.30084405549333	0.429456868241227	0.503177722139224
MurERV4_19-int	Name	18.6334012893344	13.1311167383607	13.9469904060326	19.4982786501787	16.0787404219534	30.6477533790036	36.6842008112062	12.029773296245	12.2289014301487	21.8702977000226	18.3283852560572	14.0107368110323	16.3243964547395	15.6952771124322	14.8183105451849	13.6645367167663	13.4309745832547
(GTGTG)n	Name	3.12577664434242	2.78499403568801	3.33124349638637	3.73252762731993	5.3803135261082	3.35978045063943	2.99398546139569	2.17749605659034	1.91965313147683	1.87034615899124	1.91424912038053	2.11415210192048	1.64667012806215	1.54538113107024	1.90413405224386	2.34249200858851	0.774119572521883
MER70A	Name	0.282936679013754	0.481517660375964	0.801710053072238	1.47629824065639	1.11960281468148	0.191207017516065	0.787890910893604	0.642539819977477	0.319942188579472	0.850157344996018	0.550071586316243	0.394163951205513	0.813170433610936	0.507078183632424	0.490173122359805	1.01507987038836	0.735413593895789
(GATTG)n	Name	0	0	0	0	0	0	0	0	0	0.0425078672498009	0	0	0	0	0.113116874390724	0	0
LTR91	Name	0	0	0.0138225871219351	0	0	0.0546305764331615	0	0	0	0	0	0.0716661729464569	0	0.0965863206918903	0	0	0
RLTR31_Mur	Name	2.62726916227057	2.71992408158315	2.37748498497284	5.57093675719393	4.63391164965389	3.52367217993891	2.86792291565272	3.49827235321071	2.488439244507	3.35812151273427	3.21241806408686	3.35039358524686	3.39498656032566	4.44297075182695	3.82712091688617	1.24932907124721	1.9740049099308
MamTip2	Name	6.99257792419706	5.6220440346599	5.94371246243211	13.1474107469777	15.2079382327567	12.8928160382261	12.2280669370687	11.7798966995871	9.95375697802801	23.4430887882652	23.2130209425455	22.7898429969733	25.2286127027793	10.3830294743782	8.46491276690586	12.7665814468074	16.4887468947161
(CAGGA)n	Name	0.485034306880721	1.14523119224554	0.939935924291589	1.69913571094415	1.89710476932139	1.17455739331297	0.53576581940765	0.321269909988738	0.7465317733521	0.46758653974781	0.352045815242396	0.34041432149567	0.223621869243007	0.434638443113506	0.471320309961351	0.0780830669529504	0.270941850382659
(ATATG)n	Name	0.269463503822623	0.182195871493608	0.290274329560638	0.445674940575514	0.217700547299176	0.0819458646497422	0.220609455050209	0.249876596657908	0.0355491320643857	0.148777535374303	0.220028634526497	0.286664691785827	0	0.338052122421616	0.113116874390724	0.156166133905901	0.116117935878282
MER77	Name	3.94764033100142	5.40080619070338	3.99472767823925	6.90796157892047	7.18411806087281	1.83012431051091	3.27762618931739	2.24888936992117	3.7326588667605	2.21040909698965	2.20028634526497	2.47248296665276	2.13457238822871	4.97419551563235	4.27958841444907	0.819872203005979	1.47082718779158
LTR16B	Name	0.363775730160541	0.611657568585684	0.774064878828368	2.78546837859696	1.30620328379506	1.17455739331297	1.82790691327316	0.499753193315815	0.604335245094557	0.786395544121317	0.704091630484791	0.644995556518112	0.487902260166562	1.35220848968646	1.48937217947787	0.741789136053029	0.774119572521883
RLTR31A_Mm	Name	1.09132719048162	0.884951375826096	1.2578554280961	1.72699039473012	1.33730336198065	1.28381854617929	0.756375274457859	0.821023103304554	0.782080905416486	0.956427013120521	1.76022907621198	1.20040839685315	0.528560781847109	1.47294139055133	0.678701246344345	0	0
MER130	Name	1.4281565702599	1.7178467883683	1.45137164780319	2.95259648131278	2.39470602029093	2.32179949840936	2.04851636832337	1.28507963995495	1.56416181083297	1.06269668124502	0.858111674653339	0.537496297098427	1.09778008537476	1.52123455089727	1.45166655468096	0.429456868241227	0.6580016366436
RLTR20A	Name	3.78596222870785	4.15146307189007	3.70445334867862	5.18097118419035	8.49032134466786	3.35978045063943	3.05701673426718	2.60585593657532	3.30606928198787	1.82783829174144	1.93625198383318	1.14665876714331	0.853828955291483	5.14322157684316	4.26073560205061	0.819872203005979	0.812825551147977
MLT1G1	Name	98.2733398441105	146.056018983769	117.132603271278	40.2778727545121	67.2694691154454	18.2739278168925	29.0889324301918	21.5607806259109	20.7606931256013	18.5121761872883	19.0104740230894	12.5953298953398	14.0678485014692	25.7644010445617	28.316924222478	8.5110542978716	8.28307942598414
LTR102_Mam	Name	3.04493759319564	3.68295940233507	3.67680817443475	4.90242434633065	6.06451524619133	13.1113383439588	11.9759418455828	0.785326446639138	0.142196528257543	0.212539336249005	0.418054405600345	0.232915062075985	0.182963347562461	1.06244952761079	0.358203435570627	0	0.193529893130471
(GAATG)n	Name	0.794917336276737	1.36646903620206	3.53858230321539	0.696367094649241	1.36840344016625	0.300468170382388	0.346672000793186	0.4640565366504	0.924277433674029	0.425078672498009	0.220028634526497	1.88123703984449	2.13457238822871	3.47710754490805	5.18452340957486	3.00619807768859	1.89659295267861
(TTGGGG)n	Name	6.85784617228575	9.57829724423539	5.70872848135921	13.3702482172654	16.8251422984077	6.82882205414518	5.98797092279139	3.21269909988738	2.55953750863577	1.95536189349084	2.33230352598087	1.46915654540237	0.853828955291483	4.34638443113506	4.31729403924597	2.03015974077671	0.812825551147977
LTR53B	Name	0.148204927102443	0.143153899030692	0.456145375023859	0.389965573003575	0.373200938227159	1.39307969904562	0.945469093072324	0.499753193315815	0.462138716837015	1.02018881399522	1.03413458227454	0.824160988884254	0.650536346888749	0.869276886227013	0.961493432321156	0.195207667382376	0.232235871756565
tRNA-Leu-CTY	Name	0.0269463503822623	0	0	0	0	0	0	0.0713933133308308	0	0	0.0220028634526497	0	0	0	0	0	0
(CTGGGG)n	Name	77.9962111814582	81.2073027228652	79.8392632162974	79.3301394224415	77.9678960112906	38.1048270621301	42.7352030068691	28.4145387056706	28.2615599911867	30.6694262207314	27.3495592716436	25.961071149854	22.0979065333772	37.0891471456859	39.1195857267921	20.8872204099142	20.7851105222125
Charlie7a	Name	0.781444161085606	0.793853440079292	0.663484181852887	2.06124660016175	1.18180297105267	1.17455739331297	1.16607854812253	1.07089969996246	0.782080905416486	0.403824738873109	0.550071586316243	0.394163951205513	0.203292608402734	0.869276886227013	0.79181812073507	0.468498401717703	0.580589679391412
MER21-int	Name	0.188624452675836	0.19520986231458	0.165871045463222	1.11418735143879	0.777501954639914	0.245837593949227	0	0.0356966566654154	0.177745660321929	0.0212539336249005	0.0880114538105989	0.0179165432366142	0.101646304201367	0.917570046572958	0.584437184352075	0	0
(ATGTG)n	Name	0.0404195255733934	0.13013990820972	0.179693632585157	0	0.217700547299176	0	0.220609455050209	0.0713933133308308	0.355491320643857	0	0.132017180715898	0	0	0.289758962075671	0.226233748781448	0	0.116117935878282
MER5C1	Name	0.0673658759556557	0.169181880672636	0.096758109853546	1.44844355687042	0.279900703670369	0.437044611465292	0.0630312728714883	0.142786626661662	0.142196528257543	0.191285402624104	0.0880114538105989	0	0	0.289758962075671	0.131969686789178	0	0
MTEb-int	Name	19.6169430782869	19.039468571082	13.8225871219351	22.2280376612038	20.1528506642666	15.6516601481008	16.6087404016372	12.636616459557	14.4329476181406	9.0966835914574	7.70100220842741	7.50703161614136	5.87515638283901	14.077456240843	15.572423041123	6.16856228928308	7.00578213132304
(AGGTG)n	Name	0.336829379778278	0.45548967873402	0.774064878828368	0	0.248800625484772	0	0.472734546536162	0.214179939992492	0.2488439244507	0.255047203498806	0.110014317263249	0.0179165432366142	0	0.507078183632424	0.527878747156713	0	0
RLTR24	Name	9.3908031082184	9.95570297804358	9.59287546262298	22.3394563963476	16.109840500139	17.3998385939619	20.0124291366975	10.5305137162975	10.2736991666075	8.60784311808469	8.29507952164895	8.70744001299451	9.75804520333123	12.6769545908106	10.9723368159003	5.62198082061243	9.40555280614087
LTRIS5	Name	0.148204927102443	0.312335779703328	0.48379054926773	3.42612610567426	2.39470602029093	2.02133132802697	4.72734546536162	0.892416416635385	0.533236980965786	1.40275961924343	1.43018612442223	0.931660248303939	1.05712156369422	0.917570046572958	0.471320309961351	0.0390415334764752	0.967649465652353
(CACAT)n	Name	0.404195255733934	0.728783485974432	0.580548659121276	0.194982786501787	1.58610398746542	0.409729323248711	0.220609455050209	0.571146506646646	0.533236980965786	0.44633260612291	0.550071586316243	0.268748148549213	0.528560781847109	0.627811084497287	0.659848433945891	0.507539935194178	0.696707615269694
(CGGGGG)n	Name	4.83686989361608	2.85006398979287	3.23448538653282	2.06124660016175	1.21290304923827	1.09261152866323	0.441218910100418	2.21319271325575	2.7372831689577	2.12539336249005	3.08040088337096	2.66956494225552	1.44337751965941	3.06661568196752	2.0926621762284	2.92811501073564	2.20624078168737
(CGGA)n	Name	35.9464314099379	38.8858045730643	38.2885663277603	29.6373835482717	24.9111626266628	12.1553032563784	12.7638327564764	38.5523891986486	38.2508661012791	18.1083514484152	22.1348806333656	11.842835079402	11.6893249831572	27.0683163739023	32.4645429501379	22.4488817489732	20.7076985649604
(CGGGG)n	Name	12.2471162487382	11.3481999958876	13.4079095082771	23.4257890640005	19.3442486314411	17.263262152879	17.9008814955027	21.9534438492305	24.7777450488769	22.5929314432692	23.7190868019564	20.3531931167938	14.8403604133996	21.104111071178	19.5880720819937	21.7461341463967	25.081474149709
MER115	Name	1.4281565702599	1.43153899030692	2.00427513268059	3.64896357596202	3.91860985138517	1.44771027547878	1.60729745822295	1.8562261466016	2.16849705592753	0.93517307949562	1.34217467061163	0.322497778259056	0.569219303527655	1.85928667331889	1.11231593150879	0.0780830669529504	0.270941850382659
(CCCTG)n	Name	2.80242043975528	2.55074220091051	2.65393672741155	2.4790668569513	3.94970992957076	2.34911478662594	1.54426618535146	2.320282683252	2.59508664070016	1.55153715461773	1.91424912038053	1.34374074274607	1.11810934621504	1.81099351297294	2.52627686139284	0.819872203005979	0.967649465652353
(TCG)n	Name	12.0989113216358	12.3763052707444	12.8964737847655	12.4510436523284	9.73432447209172	8.3584781942737	8.28861238260071	6.42539819977477	7.25202294113469	9.0541757242076	7.94303370640655	11.4665876714331	8.92454550888002	8.54788938123229	7.7108002709677	7.69118209486562	6.54131038780991
(CAGT)n	Name	0.404195255733934	0.728783485974432	0.787887465950303	2.00553723258981	0.870802189196704	0.655566917197938	0.504250182971906	0.499753193315815	0.319942188579472	0.425078672498009	0.418054405600345	0.358330864732284	0.386255955965195	0.579517924151342	0.697554058742799	0.117124600429426	0.116117935878282
(CAGC)n	Name	2.97757171723998	2.61581215501537	2.84745294711864	3.81609167867784	4.32291086779792	1.52965614012852	0.850922183765092	2.07040608659409	2.45289011244262	1.08395061486992	1.71622334930668	0.859994075357483	1.72798717142324	2.2939251164324	2.28119030021294	0.624664535623603	1.58694512366986
ORSL-2b	Name	0.485034306880721	0.442475687913048	0.331742090926443	2.4790668569513	1.43060359653744	2.2671689219762	1.54426618535146	1.64204620660911	1.77745660321929	1.55153715461773	1.38618039751693	0.68082864299134	0.95547525949285	0.796837145708095	0.88608218272734	2.30345047511204	1.35470925191329
MLT1G	Name	3.5030255496941	4.39872889748853	2.95803364409412	6.46228663834495	6.28221579349051	5.29916591401666	5.42068946694799	2.17749605659034	2.95057796134402	3.40062937998407	2.99238942956036	3.58330864732284	3.65926695124921	3.74271992681075	3.24268373253409	1.83495207339433	2.39977067481784
ERVL-int	Name	0.94312226337918	1.15824518306651	1.2578554280961	6.65726942484674	3.32770836585883	2.70421353344149	4.16006400951823	2.24888936992117	2.77283230102209	1.74282255724184	1.60620903204343	1.63040543453189	1.80930421478433	3.50125412508102	3.26153654493255	0.819872203005979	2.01271088855689
LTR86A2	Name	0.0269463503822623	0.039041972462916	0.165871045463222	0.250692154073727	0.466501172783948	0.0819458646497422	0.126062545742977	0.428359879984985	0.675433509223329	0.170031468999204	0.154020044168548	0.0537496297098427	0.365926695124921	1.35220848968646	0.301644998375265	0	0
MER127	Name	0.417668430925065	0.611657568585684	0.400855026536119	0.584948359505362	0.590901485526335	0.218522305732646	0.220609455050209	0.356966566654154	0.319942188579472	0.340062937998407	0.0880114538105989	0.107499259419685	0.243951130083281	0.507078183632424	0.245086561179903	0.0390415334764752	0
MER94B	Name	0.0134731751911311	0	0	0	0.124400312742386	0	0	0.0356966566654154	0	0.0637618008747014	0.0440057269052995	0.0716661729464569	0.182963347562461	0.169026061210808	0.282792185976811	0	0
MER58C	Name	28.0646239231262	26.2492194859005	24.0098338308013	22.2280376612038	30.0426755272863	15.4877684188013	18.594225497089	10.9231769396171	11.6601153171185	9.52176226395541	9.87928569023973	8.34910914826223	8.3349969445121	11.7352379640647	13.328938365707	6.36376995666546	8.74755116949727
Charlie23a	Name	0.525453832454114	0.494531651196936	0.815532640194173	1.14204203522475	0.528701329155141	1.01066566401349	0.850922183765092	0.535449849981231	1.06647396193157	0.340062937998407	0.176022907621198	0.107499259419685	0.162634086722187	0.65195766467026	0.395909060367535	0	0
MER117	Name	15.4537319442274	16.0202227006165	14.1543292128616	70.9180249190787	72.618682563368	58.8644461067315	59.0287870441488	28.4502353623361	30.4300570471142	23.7193899253889	24.1151383441041	13.4194908842241	12.4415076342473	36.992560824994	40.60895790627	14.4063258528194	14.5534479634114
Helitron2Na_Mam	Name	0.094312226337918	0.234251834777496	0.179693632585157	0.111418735143878	0.404301016412755	0.0819458646497422	0.126062545742977	0.142786626661662	0.0355491320643857	0	0.0220028634526497	0.250831605312599	0	0.0241465801729726	0	0	0
