ESCs	IVD.D11	IVD.D13	DIOL.D5	DIOL.D15	DIOL.D25	DIOL+S.D5	DIOL+S.D14	A_count	T_count	G_count	C_count	Geneid
53.8233333333333	121.28	74.5733333333333	66.09	37.85	38.92	72.565	33.77	27	16	36	21	Spg7
78.4233333333333	166.06	196.833333333333	163.04	139.24	123.9	138.65	119.54	13	13	28	46	Chmp1a
73.4066666666667	119.926666666667	77.2533333333333	48.95	42.56	42.62	63.075	28.02	11	25	21	43	Nup133
49.4266666666667	85.1366666666667	71.0933333333333	90.245	52.41	52.455	88.715	30.45	15	11	37	37	Ttc13
1.65333333333333	50.2633333333333	75.1633333333333	82.535	69.255	83.425	66.235	65.595	12	18	28	42	9230110C19Rik
55.1966666666667	166.566666666667	174.686666666667	144.705	173.235	215.88	134.16	148.515	10	23	38	29	Med17
0.02	0.343333333333333	0.416666666666667	2.125	0.275	3.02	1.94	2.79	21	31	28	20	Mbd3l2
367.813333333333	159.076666666667	130.47	106.42	135.76	163.97	81.925	120.655	25	19	31	25	Ppan
118.33	23.54	4.02333333333333	18.81	7.235	10.99	28.305	7.23	9	15	38	38	Kank2
165.526666666667	365.563333333333	222.806666666667	301.675	187.435	186.84	237.645	163.49	25	9	41	25	Sept7
35.71	50.68	34.0533333333333	43.485	21.735	17.07	46.15	21.215	10	16	25	49	Nfrkb
62.8966666666667	103.246666666667	26.8366666666667	48.98	22.89	11.935	75.195	13.87	19	16	28	37	Foxred1
41.3233333333333	37.18	12.2833333333333	30.035	10.4	6.63	36.01	6.11	12	10	41	37	Msantd2
52.31	45.3466666666667	32.02	65.87	19.41	21.9	56.66	23.07	13	17	32	38	Sc5d
111.86	66.7333333333333	62.6666666666667	65.74	43.495	62.8	83.48	48.57	4	16	54	26	Usp28
79.6633333333333	97.9233333333333	44.3266666666667	61.955	50.885	55.665	54.125	35.185	12	25	26	37	Dlat
42.1966666666667	27.4966666666667	118.45	2.875	66.515	72.365	3.59	55.645	13	14	38	35	Coro2b
17.4166666666667	134.706666666667	33.1633333333333	30.76	29.465	22.845	67.425	15.58	15	15	29	41	Herc1
16.12	54.6666666666667	43.0033333333333	31.47	41.405	59.25	41.38	57.32	15	9	46	30	Usp3
110.173333333333	171.973333333333	106.586666666667	204.86	91.94	79.05	116.19	115.38	12	18	35	35	Gtf2a2
31.8133333333333	40.1533333333333	13.01	21.215	9.165	6.7	27.325	5.73	15	10	35	40	Zfp280d
3.95333333333333	41.0033333333333	22.83	15.41	20.065	31.995	35.165	22.66	19	15	41	25	Fam214a
164.426666666667	137.783333333333	60.5566666666667	63.55	49.705	52.315	91.97	37.29	5	15	43	37	Topbp1
67.1633333333333	87.71	41.3533333333333	26.6	35.065	38.03	49.975	25.355	15	9	46	30	Dnajc13
49.0666666666667	119.266666666667	141.306666666667	173.5	150.835	129.83	140.545	93.715	21	29	22	28	Atp2c1
20.0933333333333	52.9133333333333	67.2466666666667	130.2	98.915	97.265	83.815	92.03	11	9	39	41	Dusp7
67.77	171.176666666667	398.446666666667	250.455	249.22	206.215	238.265	317.18	16	15	34	35	Apeh
0.13	5.63	120.093333333333	6.145	118.855	416.495	11.755	569.27	28	24	30	18	Fbxw19
30.61	159.546666666667	164.816666666667	111.305	109.78	115.825	145.4	114.865	18	19	29	34	Scap
85.2733333333333	166.596666666667	51.2666666666667	69.82	56.55	51.78	103.565	39.175	18	2	46	34	Setd2
156.843333333333	136.78	64.7066666666667	103.65	83.97	57.405	84	40.745	7	15	32	46	Dync1li1
54.0633333333333	80.5633333333333	23.3833333333333	47.675	24.605	17.56	57.92	9.02	25	16	32	27	Zfp445
0.126666666666667	32.0566666666667	132.846666666667	77.885	140.06	143.25	54.895	164.5	46	32	13	9	Nlrp4g
0	0	2.72333333333333	41.865	0.96	15.38	46.46	3.945	27	25	22	26	Tcstv3
0	0	0	30.03	0	0	59.92	0	26	23	24	27	Zfp352
69.29	34.6033333333333	18.6866666666667	90.895	42.42	25.59	83.215	18.685	18	32	27	23	Rbm10
19.4	101.356666666667	29.82	19.365	37.165	26.48	31.265	13.155	9	13	44	34	Slc9a6
93.77	270.533333333333	245.546666666667	189.825	124.215	134.08	216.285	107.33	12	17	38	33	Pdk3
124.623333333333	59.63	20.52	68.44	52.6	42.225	60.285	14.05	16	16	37	31	Gnl3l
39.1166666666667	179.64	162.26	109.55	101.035	103.405	107.375	80.91	17	22	29	32	Ofd1
56.7333333333333	24.6633333333333	27.74	14.55	28.965	31.2	16.01	29.25	17	7	29	47	Lrp11
15.4833333333333	9.88333333333333	4.4	4.07	5.12	3.075	4.435	4.08	20	22	30	28	Gas2l3
7.51666666666667	44.5966666666667	45.2733333333333	24.435	45.52	51.13	30.44	40.365	10	11	54	25	Osbpl8
39.3366666666667	56.46	67.1866666666667	80.285	97.205	87.05	99.6	63.025	8	7	34	51	Ankrd52
128.186666666667	47.4033333333333	4.63666666666667	16.16	7.695	4.82	17.475	1.63	16	16	27	41	Pfas
34.6933333333333	86.79	67.3433333333333	58.04	70.85	80.17	45.21	74.18	23	14	32	31	Ccdc55
207.026666666667	215.36	110.47	199.15	129.83	121.965	189.55	132.21	11	22	21	46	Coro1b
23.6233333333333	107.876666666667	39.7266666666667	39.43	53.935	56.72	63.485	28.54	28	4	60	8	Usp32
175.39	156.71	125.823333333333	114.175	102.23	123.79	98.235	93.465	5	8	48	39	Coro1c
7.57333333333333	78.4466666666667	50.7166666666667	60.23	67.405	79.65	38.225	46.72	34	5	32	29	Akt3
25.98	137.726666666667	105.306666666667	135.605	76.95	71.67	118.7	68.985	8	7	38	47	Amfr
11.19	234.436666666667	346.283333333333	539.645	278.48	81.8	424.185	123.615	21	12	21	46	Hexdc
71.77	73.8233333333333	43.3466666666667	48.52	41.69	55.45	53.015	36.24	11	6	40	43	Arih1
87.8233333333333	83.73	74.8733333333333	149.94	66.35	42.68	112.53	56.585	33	24	24	19	Arih2
228.993333333333	138.46	123.626666666667	101.675	94.905	94.405	119.88	82.23	25	28	29	18	Ash2l
624.7	452.38	381.68	600.825	472.09	381.26	334.95	342.57	15	24	24	37	Banf1
0.15	24.4966666666667	37.1566666666667	41.425	61.92	75.44	35.205	74.34	9	8	49	34	Syt16
83.5833333333333	70.3933333333333	47.9833333333333	111.75	53.93	33.315	56.28	24.06	20	10	34	36	Bpnt1
8.64333333333333	54.9033333333333	22.9633333333333	7.06	4.285	7.52	3.915	10.505	8	12	39	41	C1ql1
395.46	334.896666666667	248.92	250.055	260.47	293.525	218.51	288.9	15	19	33	33	Cfdp1
44.8766666666667	177.29	5.17	31.365	8.05	4.245	15.365	6.175	18	9	54	19	Klf6
43.11	57.3566666666667	27.3333333333333	24.445	20.42	20.64	30.86	18.505	18	14	39	29	Mtr
83.6366666666667	25.7966666666667	15.16	35.94	22.22	17.43	21.56	10.695	26	16	33	25	Def8
63.3366666666667	48.2733333333333	50.95	55.655	51.615	57.64	44.105	40.04	15	8	44	33	Dmtf1
54.8066666666667	95.0033333333333	96.6	174.935	103.685	83.305	94.355	118.06	16	15	43	26	Faim
188.393333333333	180.42	282.226666666667	165.045	251.945	321.125	137.32	235.475	26	24	30	20	Farsb
105.366666666667	55.26	75.6166666666667	46.52	64.125	96.255	52.36	93.03	32	11	40	17	Fiz1
193.22	286.253333333333	198.56	302.15	153.32	170.445	274.22	155.825	8	14	42	36	Fxr2
107.113333333333	71.2066666666667	33.5533333333333	38.88	30.29	43.9	58.405	26.275	13	10	29	48	Tnpo1
220.456666666667	484.753333333333	625.04	487.995	1155.03	1258.215	333.325	823.675	18	24	34	24	G3bp2
56.3266666666667	82.4933333333333	82.2566666666667	47.925	66.29	95.73	48.615	77.01	11	28	23	38	Gtf2h2
189.09	137.963333333333	206.286666666667	168.34	171.495	110.085	172.43	101.315	17	10	39	34	Ogdhl
20.0633333333333	36.4566666666667	11.28	26.955	11.1	13.84	22.555	10.975	13	13	51	23	Hs2st1
34.8766666666667	55.8433333333333	20.7	25.42	17.21	13.365	33.305	14.87	26	23	19	32	Ccnb1ip1
16.27	70.9866666666667	17.82	24.87	14.575	13.47	44.31	9.42	20	11	33	36	Setdb2
72.7366666666667	42.5866666666667	32.3033333333333	38.915	28.405	20.46	26.61	22.86	23	11	23	43	Impdh1
86.52	43.4133333333333	33.5333333333333	254.515	109.615	66.905	231.095	93.825	17	20	36	27	Impdh2
7.17666666666667	17.07	62.8133333333333	140.74	121.695	170.08	120.87	157.765	11	16	21	52	Enox1
95.8933333333333	158.906666666667	177.72	184.205	126.275	120.795	98.145	151.66	21	13	26	40	Jtb
90.2866666666667	118.96	124.716666666667	168.35	103.815	144.075	136.45	94.48	15	13	26	46	Katna1
0.103333333333333	13.9	40.2066666666667	10.515	29.865	39.275	7.545	27.76	15	25	15	45	Erich5
0.123333333333333	28.6	136.69	22.605	203.975	363.8	15.77	278.96	23	24	24	29	Rspo2
222.766666666667	98.2833333333333	21.5666666666667	56.42	18.385	27.445	67.355	19.935	20	13	41	26	Mta2
91.08	24.0733333333333	76.5	47.595	100.835	159.265	69.455	64.56	17	13	43	27	Esyt1
18.4966666666667	49.9466666666667	27.92	35.065	29.81	20.095	39.46	18.535	11	20	31	38	Nek4
14.6666666666667	13.4133333333333	30.5966666666667	22.445	47.515	54	14.01	32.47	9	14	36	41	Foxred2
60.8833333333333	13.1633333333333	60.1866666666667	104.985	41.945	46.645	73.46	29.315	21	11	35	33	A4galt
52.5633333333333	33.9966666666667	14.6366666666667	70.86	17.29	27.66	42.015	17.105	7	16	33	44	Pced1b
0.523333333333333	576.253333333333	4457.68	1851.005	7894.495	6922	1655.07	8906.795	24	21	28	27	Nlrp5
80.8266666666667	142.316666666667	222.21	123.15	261.975	298.14	126.21	237.95	18	13	40	29	Pacsin2
20.2133333333333	71.5733333333333	39.0866666666667	63.145	33.575	43.225	69.78	29.455	11	21	28	40	Papss1
216.843333333333	132.48	330.903333333333	280.81	490.5	462.87	155.135	492.955	16	16	39	29	Pebp1
1046.77666666667	461.53	309.02	702.42	395.155	395.48	397.285	412.65	13	22	33	32	Pcbp1
27.59	29.6433333333333	16.3233333333333	26.085	18.235	19.9	26.71	14.575	8	17	32	43	Ccdc14
88.5466666666667	52.2833333333333	10.2066666666667	45.5	7.52	4.37	35.13	5.93	14	18	39	29	Pin1
83.5666666666667	90.22	56.5766666666667	60.83	61.875	64.52	69.835	43.705	23	29	25	23	Med24
133.803333333333	184.056666666667	168.633333333333	180.39	121.07	125.09	90.52	122.68	18	11	33	38	Cib1
111.116666666667	351.38	305.9	401.78	269.67	268.72	298.74	225.635	22	12	40	26	Dazap2
381.453333333333	278.36	339.876666666667	243.935	219.73	269.41	177.615	252.025	20	21	26	33	Psmc4
258.13	222.866666666667	205.95	195.59	134.855	111.89	150.04	108.955	21	14	33	32	Psmd13
91.99	25.5866666666667	28.1466666666667	30.45	29.635	54.55	24.245	46.81	7	9	38	46	Twf2
9.98333333333333	21.0466666666667	14.5166666666667	16.675	8.795	12.52	19.09	11.325	13	5	53	29	Ptpn21
4.37666666666667	8.11666666666667	9.49	31.685	23.63	33.36	23.01	15.53	12	15	51	22	Tiam2
37.34	58.6233333333333	101.613333333333	64.995	76.525	77.28	62.01	65.025	22	23	24	31	Pnldc1
12.3733333333333	54.5833333333333	5.29333333333333	40.805	13.23	6.585	60.72	6.73	2	33	5	60	Syngap1
83.0366666666667	229.036666666667	86.5833333333333	133.67	141.92	119.75	186.11	70.37	16	24	27	33	Mdc1
152.906666666667	420.13	427.146666666667	230.38	366.89	476.315	235.28	332.33	26	17	30	27	Ik
17.2333333333333	19.2366666666667	30.1766666666667	10.27	30.26	105.5	2.16	57.12	25	16	32	27	Fsd1
241.166666666667	182.743333333333	55.19	102.15	64.415	55.925	124.94	32.19	15	22	23	40	Abce1
45.9466666666667	41.64	9.96666666666667	16.695	14.77	14.22	26.29	9.815	8	14	23	55	Fem1c
277.096666666667	155.813333333333	101.57	178.455	112.515	96.815	128.05	101.835	22	19	34	25	Mrps12
13.4133333333333	21.04	293.966666666667	55.26	278.045	209.375	62.07	262.86	8	22	30	40	Slc6a7
41.3233333333333	107.85	34.0066666666667	75.515	56.295	51.205	94.85	39.16	22	9	44	25	Mex3c
163.8	126.656666666667	139.496666666667	119.795	118.87	125.03	77.345	153.135	16	31	33	20	Scamp3
2.7	43.52	123.5	27.605	70.43	117.76	17.175	46.81	20	9	54	17	Sh3bp2
37.0433333333333	30.23	18.2266666666667	35.8	17.785	19.695	36.925	16.915	16	21	26	37	Slc35a1
198.733333333333	139.473333333333	74.3366666666667	67.125	54.01	62.85	97.005	27.175	28	23	25	24	Smc1a
21.5266666666667	52.61	15.02	28.935	17.835	12.99	32.485	8.825	8	11	27	54	9930021J03Rik
82.2033333333333	45.72	16.63	21.755	20.54	13.18	24.785	13.115	13	10	37	40	Kif20b
9.06	5.42666666666667	0.776666666666667	3.525	0.565	7.36	0.285	1.15	19	16	35	30	Spry4
6.42333333333333	70.6433333333333	38.0933333333333	26.965	41.44	37.76	27.19	38.31	7	13	42	38	Dusp5
0.25	2.44666666666667	14.34	11.835	14.845	36.385	11.885	40.36	14	9	41	36	Vwa2
23.81	19.1733333333333	18.4166666666667	20.295	20.85	37.355	26.12	30.09	23	19	27	31	Sufu
205.123333333333	91.7	77.1466666666667	127.825	46.465	9.855	95.855	35.27	24	9	40	27	Mpdu1
121.11	100.73	80.1966666666667	149.925	64.82	69.7	101.88	71.585	17	19	31	33	Taf7
235.176666666667	250.686666666667	346.583333333333	498.63	374.255	318.625	251.97	578.265	18	15	39	28	Taf10
47.61	113.363333333333	127.473333333333	108.34	106.495	105.07	88.325	75.87	16	18	31	35	Klhl12
1.39666666666667	5.34666666666667	0.0433333333333333	4.8	0.17	0	2.825	0	32	23	24	21	Gpr161
29.94	74.8933333333333	120.353333333333	153.785	103.62	101.335	134.12	152.34	15	28	27	30	Tpra1
146.84	80.8366666666667	62.1833333333333	107.24	45.13	27.3	122.415	42.5	24	10	26	40	Rbck1
0.0366666666666667	0.8	13.01	74.425	20.625	34.225	40.725	20.925	22	30	21	27	AA619741
0.0933333333333333	0.436666666666667	13.93	4.795	9.505	39.16	3.3	41.33	27	29	19	25	Gpr1
66.51	117.323333333333	44.68	40.045	27.37	22.77	63.305	23.475	18	11	41	30	Ubl3
96.9966666666667	121.446666666667	103.226666666667	163.295	89.77	103.135	137.11	76.955	14	16	34	36	Nelfa
193.146666666667	158.943333333333	41.0733333333333	58.84	25.82	34.945	72.715	23.595	12	21	33	34	Xrn2
13.1066666666667	35.1366666666667	29.5166666666667	10.615	20.025	25.385	14.85	18.605	22	5	46	27	Cers6
0.37	5.18666666666667	23.2333333333333	5.85	38.78	120.765	3.58	86.275	27	29	20	24	Pin1rt1
56.8033333333333	77.6266666666667	129.42	54.87	103.36	116.295	55.83	81.11	30	15	33	22	Wdr76
87.2933333333333	671.89	1473.70333333333	774.38	1226.09	1110.58	635.095	1155.245	11	10	45	34	Lsm14b
16.9766666666667	31.91	8.31	23.28	21.555	18.675	19.855	7.915	11	10	24	55	Klhl9
10.04	126.1	223.3	145.5	114.52	102.685	126.94	217.545	11	13	17	59	Rims3
92.0366666666667	126.69	90.1333333333333	113.615	123.68	87.155	115.045	82.115	11	16	50	23	Wasf2
23.6833333333333	43.7	27.7966666666667	19.41	21.135	24.46	22.47	24.1	32	16	22	30	Gpatch3
2.57	2667.07	32266.95	7680.45	33757.345	27889.05	7274.37	35424.825	20	19	26	35	Padi6
0.11	1.31333333333333	35.61	2.875	43.74	393.08	3.59	96.635	27	20	34	19	Oog4
32.9266666666667	92.76	96.2433333333333	46.88	101.79	90.465	62.135	60.54	22	17	33	28	Klhl21
93.5233333333333	216.18	122.496666666667	173.38	96.915	63.355	164.475	74.26	7	4	42	47	Fbxl5
68.2	120.526666666667	38.52	42.87	49.34	40.05	51.965	25.695	12	17	28	43	Sbno1
6.36333333333333	12.72	56.7666666666667	15.62	52.43	109.365	13.765	57.45	25	18	27	30	A430033K04Rik
0.51	6.42666666666667	9.43	5.52	7.505	11.63	8.325	8.29	19	36	22	23	Stard13
11.8233333333333	12.8866666666667	12.9266666666667	15.425	17.435	18.115	11.35	11.785	18	32	34	16	Zfp775
145.48	237.07	144.006666666667	574.765	232.99	198.83	305.515	348.185	7	8	25	60	H1fx
22.46	43.1466666666667	40.5966666666667	30.59	34.81	45.24	37.93	27.79	21	19	31	29	Kbtbd8
0.02	3.76	18.9933333333333	9.945	20.655	36.275	7.225	22.345	41	18	18	23	Styk1
5.37333333333333	147.523333333333	162.01	73.075	88.26	122.565	107.505	139.96	11	7	38	44	Parp12
93.78	221.87	183.006666666667	139.615	146.605	149.15	153.775	123.375	14	19	40	27	Ppp6r1
44.0166666666667	82.2866666666667	68.4266666666667	195.09	91.255	61.27	162.395	69.81	20	25	25	30	Ccdc9
0.493333333333333	2.36666666666667	123.316666666667	1.84	94.95	351.245	4.015	149.915	28	41	13	18	Nlrp9b
1.03333333333333	4.55333333333333	114.98	3.005	184.715	319.015	2.72	216.31	22	28	19	31	Nlrp4a
19.5566666666667	21.8666666666667	90.5033333333333	60.325	32.885	63.58	53.67	87.575	18	19	30	33	Zfp473
48.2466666666667	78.9933333333333	15.4766666666667	37.205	12.925	7.105	55.465	5.56	20	20	35	25	Zdhhc13
41.0633333333333	27.0933333333333	6.92666666666667	37.465	6.73	2.115	55.92	2.075	22	36	31	11	Chd2
66.67	70.82	91.0766666666667	83.07	72.61	43.395	49.5	100.315	16	11	32	41	Zfp771
33.7933333333333	74.55	87.99	64.98	70.635	79.98	61.06	64.525	8	15	35	42	Mcph1
38.1033333333333	111.633333333333	72.5933333333333	101.09	66.615	45.88	109.63	42.49	11	34	38	17	Erlin2
30.0833333333333	46.95	30.1566666666667	20.005	27.74	25.535	18.205	21.585	23	16	28	33	Lonrf1
8.73666666666667	59.2666666666667	96.13	88.985	158.37	185.475	67.53	90.855	21	6	36	37	Elmod2
4.53	14.0933333333333	34.4966666666667	51.125	47.8	63.89	20.295	37.51	41	18	8	33	Zfp791
18.25	45.5666666666667	19.9366666666667	23.115	23.585	20.405	36.765	10.73	16	11	39	34	Sprtn
52.24	37.4166666666667	22.95	40.16	31.265	21.44	42.97	15.085	12	3	51	34	Sipa1l2
14.08	89.8266666666667	38.3233333333333	29.47	40.28	40.395	36.88	24.4	5	16	32	47	Scaper
32.8066666666667	97.76	40.0966666666667	43.585	25.99	17.75	58.42	16.76	7	19	43	31	Snx14
26.5533333333333	166.453333333333	45.9566666666667	29	32.125	32.4	79.94	16.45	14	17	33	36	Atr
0.0233333333333333	23.01	85.8566666666667	76.74	89.505	105.39	71.825	88.065	18	18	25	39	Col6a6
114.13	6.31333333333333	4.32666666666667	4.745	1.96	2.695	7.28	3.975	46	8	34	12	AU018091
656.143333333333	152.78	158.243333333333	343.89	183.965	166.705	206.405	252.635	17	18	45	20	Dkc1
10.8066666666667	49.2566666666667	26.4733333333333	48.01	38.48	32.515	36.2	14.11	18	4	45	33	Fam199x
475.5	521.33	364.913333333333	294.12	340.025	499.41	415.725	382.19	13	16	25	46	Rbbp7
120.753333333333	168.183333333333	151.316666666667	100.115	106.42	103.085	91.945	157.435	21	14	42	23	Trappc1
162.44	141.126666666667	90.78	192.47	81.31	58.455	114.05	61.94	17	15	39	29	Polr2h
97.0266666666667	85.01	90.1766666666667	86.58	57.905	49.94	79.18	66.02	16	18	31	35	Amdhd2
17.44	41.0266666666667	54.0733333333333	43.86	45.92	45.64	49.315	37.84	14	30	17	39	Atg9a
44.3366666666667	72.28	65.6633333333333	61.605	68.075	66.025	57.05	87.915	15	18	36	31	Map7d1
46.3133333333333	73.43	81.8933333333333	66.595	80.875	79.02	68.435	58.26	25	26	21	28	Ankrd27
85.5433333333333	77.2866666666667	32.7866666666667	111.06	49.935	41.75	89.845	31.8	6	10	50	34	Vps54
11.6633333333333	18.53	40.5633333333333	19.145	23.74	22.975	20.05	21.565	22	21	32	25	Rttn
161.433333333333	47.75	5.53333333333333	34.14	9.62	3.42	33.755	2.9	18	8	56	18	Mllt6
25.03	95.2133333333333	147.706666666667	204.52	133.92	111.085	129.455	133.02	14	26	39	21	Csad
21.9733333333333	87.9133333333333	249.313333333333	115.4	277.58	402.18	122.675	326.035	12	10	28	50	Klhl8
77.1766666666667	88.9233333333333	60.5133333333333	70.94	54.905	45.08	90.145	53.705	23	18	36	23	Slc25a28
139.406666666667	384.536666666667	415.78	328.925	335.81	269.86	209.765	245.73	16	16	42	26	Apoa1bp
0.126666666666667	59.8866666666667	347.543333333333	446.84	404.3	440.11	239.77	620.725	27	19	30	24	Oas1h
44.0366666666667	65.69	23.1833333333333	38.725	16.82	15.345	47.78	16.295	17	20	39	24	Atpaf2
0	0	0	0.66	0.055	0.185	3.15	0	30	28	33	9	Obox3
0.31	0	5.06	12.725	278.57	484.695	4.74	430.2	26	31	22	21	Obox2
0.423333333333333	0.653333333333333	27.38	19.45	106.99	249.65	14.26	315.575	32	26	31	11	Obox5
6.35333333333333	0	0	0	0	0	0.075	0	30	26	33	11	Obox6
237.21	251.193333333333	185.936666666667	193.7	166.285	187.215	193.365	132.755	19	26	33	22	Usp7
1.51	38	11.9966666666667	4.255	3.43	5.53	11.56	4.975	12	22	34	32	Ropn1l
0.0433333333333333	8.47666666666667	45.4766666666667	9.695	78.285	73.07	1.555	61.12	47	14	28	11	Olfr976
0.763333333333333	25.5666666666667	311.196666666667	0.55	208.815	352.605	2.89	595.015	31	21	24	24	Trim61
67.2866666666667	90.2266666666667	200.45	78.425	156.035	171.09	93.12	163.535	5	10	32	53	Gga3
36.3466666666667	22.3433333333333	37	12.535	34.88	51.12	14.145	42.28	11	24	17	48	Plekhg3
68.3733333333333	35.2066666666667	24.3566666666667	42.37	35.77	33.69	37.68	29.835	19	11	38	32	Ing1
50.6366666666667	46.8466666666667	9.87333333333333	33.91	5.47	2.39	23.815	6.395	31	24	12	33	Abcg2
1.23666666666667	22.08	88.1266666666667	33	38.94	61.89	8.605	28.855	20	8	40	32	Angptl2
149.543333333333	185.03	285.77	327.34	369.095	360.705	174.425	307.785	17	19	34	30	Cetn2
411.063333333333	16.4866666666667	13.34	2.515	17.955	61.115	18.67	16.675	16	21	26	37	Esrrb
103.313333333333	32.7233333333333	5.82333333333333	31.05	10.41	5.29	24.15	4.845	20	9	35	36	Gnpda1
88.2666666666667	48.26	21.32	37.415	14.305	10.65	36.69	18.725	15	26	29	30	Grk6
30.0133333333333	65.7533333333333	66.4766666666667	78.765	95.48	94.94	66.875	73.12	15	16	26	43	Spata2
12.59	31.7433333333333	10.4866666666667	13.21	9.215	8.9	17.37	5.185	11	20	30	39	Mapkbp1
138.25	119.25	177.59	143.68	130.025	144.04	85.765	106.9	11	18	41	30	Lypla2
167.073333333333	122.84	109.276666666667	85.705	90.805	151.73	107.165	111.425	10	12	40	38	Map2k1
174.596666666667	246.816666666667	260.533333333333	116.69	128.05	127.02	113.9	166.095	18	16	34	32	Map2k2
48.3333333333333	97.42	69.5333333333333	55.67	48.325	66.445	61.115	56.04	12	21	37	30	Map2k4
27.0566666666667	140.28	197.103333333333	62.495	109.695	130.84	70.325	144.42	32	19	29	20	Map3k11
40.9633333333333	103.046666666667	16.2	40.72	11.49	6.8	74.425	6.935	9	12	33	46	Map3k3
33.13	78.2833333333333	55.08	83.005	74.61	76.82	80.69	47.145	3	33	12	52	Cdk8
34.8266666666667	96.8066666666667	119.526666666667	92.555	104.735	82.605	84.935	85.46	13	14	35	38	Map3k4
16.2866666666667	48.18	61.74	41.365	56.745	66.63	35.36	40.35	11	5	52	32	Map3k5
132.366666666667	134.276666666667	83.0633333333333	118.055	97.37	85.03	100.345	55.25	18	17	18	47	Mapk1
15.02	101.763333333333	91.3133333333333	60.83	56.005	41.785	43.035	50.285	11	5	56	28	Mapk13
85.8166666666667	172.63	67.5733333333333	112.615	51.885	44.99	128.695	29.515	10	21	26	43	Mapk14
87.51	151.97	243.77	145.14	175.075	241.93	92.55	286.82	7	3	63	27	Mapk3
15.4866666666667	55.3033333333333	54.2166666666667	26.87	39.865	57.675	25.915	47.835	5	10	45	40	Mapk8
53.0733333333333	15.1733333333333	14.94	0.5	6.815	13.12	8.815	19.62	34	20	26	20	Nr5a2
141.89	69.39	57.47	58.125	28.1	19.62	44.535	24.465	16	16	35	33	Nubp1
172.416666666667	97.21	186.656666666667	119.945	147.765	132.69	89.12	140.75	23	28	30	19	Nubp2
122.49	130.616666666667	242.233333333333	157.045	223.33	292.235	112.245	197.705	12	19	30	39	Orc5
67.5733333333333	108.51	45.9733333333333	101.545	58.095	43.74	91.63	33.055	12	22	36	30	Parg
455.133333333333	291.616666666667	190.436666666667	201.305	155.88	207.41	187.135	215.26	17	20	31	32	Psma1
274.626666666667	196.413333333333	126.813333333333	232.94	190.115	196.82	159.795	239.275	8	20	27	45	Psma4
594.066666666667	497.12	358.963333333333	389.43	291.465	365.48	279.27	330.745	29	27	21	23	Psma6
400.103333333333	275.583333333333	472.25	293.635	392.29	397.94	156.91	521.125	7	17	27	49	Psma7
498.876666666667	548.923333333333	807.77	808.89	716.895	880.715	442.175	734.785	18	15	29	38	Psmb2
324.266666666667	142.626666666667	211.893333333333	210.825	226.59	209.75	139.035	315.68	28	16	31	25	Psmb3
27.02	32.48	15.5066666666667	29.86	12.58	10.43	27.755	12.68	11	26	30	33	Poli
34.6533333333333	88.1	37.59	100.125	44.425	29.255	134.38	33.83	19	13	52	16	Slc27a1
112.273333333333	354.333333333333	238.513333333333	190.29	192.205	211.395	231.755	160.995	4	22	9	65	Cul3
30.1833333333333	87.42	53.8366666666667	52.985	42.985	37.185	67.08	32.38	9	13	47	31	Slc27a4
0.733333333333333	12.9133333333333	10.5433333333333	9.665	15.015	18.455	5.72	8.35	20	30	29	21	Slc7a11
182.89	359.173333333333	345.543333333333	402.18	319.75	345.845	314.805	274.785	14	22	30	34	Cops3
57.76	76.2366666666667	36.2	82.94	50.285	49.31	66.88	43.46	23	14	26	37	Rcn2
77.83	74.56	20.2833333333333	46.785	15.17	11.65	43.75	11.965	18	18	20	44	Cpne1
109.576666666667	132.066666666667	140.033333333333	122.735	83.49	92.86	109.635	89.11	17	19	26	38	Snx17
186.813333333333	299.526666666667	340.803333333333	204.32	243.44	285.48	170.235	273.445	20	22	23	35	Cops5
73.7966666666667	222.793333333333	114.303333333333	164.225	144.255	124.38	200.635	91.82	24	16	32	28	Alkbh5
72.7533333333333	110.5	54.0833333333333	65.285	41.875	40.42	84.19	42.165	7	16	44	33	Phf12
47.5766666666667	81.5666666666667	37.8133333333333	15.89	25.63	19.665	26.985	9.66	11	2	38	49	Rab11fip4
129.05	171.506666666667	73.82	121.6	75.52	73.03	97.235	44.425	12	12	48	28	Ube2z
1.61333333333333	25.3833333333333	46.2733333333333	65.74	71.715	74.595	44.635	62.09	15	13	44	28	Rapgefl1
125.883333333333	92.52	52.9833333333333	110.25	71.835	51.355	58.88	46.58	11	12	31	46	Lsm12
46.9733333333333	52.1366666666667	56.5033333333333	55.925	68.085	109.825	51.29	68.54	12	19	21	48	Sptlc1
1.28666666666667	28.0333333333333	36.98	144.91	19.355	8.06	72.78	7.535	13	26	27	34	S100z
129.823333333333	60.4433333333333	59.22	79.43	95.22	120.575	52.795	138.985	23	12	36	29	Ccnb1
18.3066666666667	101.876666666667	12.2266666666667	43	16.48	14.635	78.76	7.205	19	14	33	34	Zswim8
44.3633333333333	64.3433333333333	36.7933333333333	50.045	43.365	33.26	64.58	25.355	14	10	28	48	Tox4
6.65333333333333	36.7233333333333	107.64	53.465	117.005	119.56	40.865	121.715	17	13	43	27	B3galnt1
41.3266666666667	59.0133333333333	10.48	30.97	13.805	9.695	48.31	6.43	11	22	36	31	Casp8ap2
