Repeats	Samples	CPM
1244	Simple_repeat	IVD.D9	5546.16949458056
1245	B2	IVD.D9	6511.23273097226
1246	ERV1	IVD.D9	12737.2453771655
1247	Alu	IVD.D9	9848.18325625019
1248	ERVL-MaLR	IVD.D9	4722.71099312951
1249	ERVL	IVD.D9	2322.45169401965
1250	L2	IVD.D9	651.822201133106
1251	hAT-Charlie	IVD.D9	839.128531844534
1252	ID	IVD.D9	553.014840444304
1253	Satellite	IVD.D9	2187.54900873813
1254	MIR	IVD.D9	1054.80687277959
1255	Low_complexity	IVD.D9	3197.03726001317
1256	TcMar-Tigger	IVD.D9	224.77397975815
1257	Other	IVD.D9	103.913684238611
1258	hAT-Blackjack	IVD.D9	14.5530221169554
1259	ERVK?	IVD.D9	23.1380285850716
1260	snRNA	IVD.D9	43.3080066068167
1261	RTE-X	IVD.D9	3.70208457361145
1262	hAT-Tip100	IVD.D9	60.2865324099313
1263	Gypsy	IVD.D9	40.6910157875397
1264	Unknown	IVD.D9	1273.1341190561
1265	SINE?	IVD.D9	2.74464890802228
1266	srpRNA	IVD.D9	11.1381682430207
1267	RTE-BovB	IVD.D9	3.09570865207165
1268	CR1	IVD.D9	221.135724228912
1269	tRNA	IVD.D9	84.8287999712003
1270	Gypsy?	IVD.D9	2.71273438583598
1271	LTR?	IVD.D9	5.74461399353501
1272	TcMar-Mariner	IVD.D9	16.3402353593885
1273	LTR	IVD.D9	2.23401655304139
1274	RNA	IVD.D9	13.5636719291799
1275	TcMar-Tc2	IVD.D9	16.6593805812515
1276	Y-chromosome	IVD.D9	5.32972520511304
1277	Helitron	IVD.D9	0.638290443726112
1278	PiggyBac	IVD.D9	1.18083732089331
1279	Deu	IVD.D9	46.882433091683
1280	ERVL?	IVD.D9	3.70208457361145
1281	MULE-MuDR	IVD.D9	4.08505883984712
1282	hAT	IVD.D9	9.15946786746971
1283	TcMar?	IVD.D9	0.797863054657641
1284	rRNA	IVD.D9	2951.99755866671
1285	DNA	IVD.D9	4.69143476138693
1286	ERV1?	IVD.D9	1.30849540963853
1287	DNA?	IVD.D9	7.53182723596813
1288	Helitron?	IVD.D9	0.0638290443726112
1289	hAT?	IVD.D9	8.13820315750793
1290	hAT-Tip100?	IVD.D9	0.223401655304139
1291	PiggyBac?	IVD.D9	2.39358916397292
1292	L1?	IVD.D9	7.49991271378182
1293	Penelope?	IVD.D9	0.0638290443726112
1294	Dong-R4	IVD.D9	0.223401655304139
1295	TcMar	IVD.D9	0.127658088745222
1296	MuDR	IVD.D9	7.08502392535985
1297	TcMar-Pogo	IVD.D9	0
1298	centr	IVD.D9	0
1299	ERVK	IVD.D9	70807.777003182
1300	scRNA	IVD.D9	142.235802211315
1301	L1	IVD.D9	31744.8273023777
1302	B4	IVD.D9	3674.56392838879
1303	Simple_repeat	IVD.D9	5661.52022404016
1304	B2	IVD.D9	7101.91841754814
1305	ERV1	IVD.D9	17536.3326966323
1306	Alu	IVD.D9	9908.01667676546
1307	ERVL-MaLR	IVD.D9	4990.97504797504
1308	ERVL	IVD.D9	2404.10484460982
1309	L2	IVD.D9	646.387335757969
1310	hAT-Charlie	IVD.D9	873.12343982063
1311	ID	IVD.D9	545.654355599516
1312	Satellite	IVD.D9	1967.38670702845
1313	MIR	IVD.D9	1063.11877092695
1314	Low_complexity	IVD.D9	3394.81961358022
1315	TcMar-Tigger	IVD.D9	227.674610088981
1316	Other	IVD.D9	101.323891360211
1317	hAT-Blackjack	IVD.D9	14.9813369386795
1318	ERVK?	IVD.D9	22.9760179036361
1319	snRNA	IVD.D9	33.1953057457981
1320	RTE-X	IVD.D9	4.55349220177963
1321	hAT-Tip100	IVD.D9	69.9013192196858
1322	Gypsy	IVD.D9	40.0081643072393
1323	Unknown	IVD.D9	1153.87577962043
1324	SINE?	IVD.D9	3.09359393861364
1325	srpRNA	IVD.D9	13.5909576404262
1326	RTE-BovB	IVD.D9	1.91177153509832
1327	CR1	IVD.D9	218.11575241349
1328	tRNA	IVD.D9	87.3853388952213
1329	Gypsy?	IVD.D9	1.80749308772932
1330	LTR?	IVD.D9	6.04814994740195
1331	TcMar-Mariner	IVD.D9	20.8904489562562
1332	LTR	IVD.D9	1.66845515790399
1333	RNA	IVD.D9	18.9439179387015
1334	TcMar-Tc2	IVD.D9	17.3102222632539
1335	Y-chromosome	IVD.D9	4.97060599125563
1336	Helitron	IVD.D9	0.938506026320992
1337	PiggyBac	IVD.D9	1.32086033334066
1338	Deu	IVD.D9	47.5509720002636
1339	ERVL?	IVD.D9	2.78075859650664
1340	MULE-MuDR	IVD.D9	4.55349220177963
1341	hAT	IVD.D9	11.5053886930462
1342	TcMar?	IVD.D9	0.556151719301329
1343	rRNA	IVD.D9	3476.1915620105
1344	DNA	IVD.D9	4.03209996493463
1345	ERV1?	IVD.D9	1.04278447368999
1346	DNA?	IVD.D9	8.2032378596946
1347	Helitron?	IVD.D9	0.0347594824563331
1348	hAT?	IVD.D9	9.45457922812259
1349	hAT-Tip100?	IVD.D9	0.208556894737998
1350	PiggyBac?	IVD.D9	2.67648014913765
1351	L1?	IVD.D9	7.9946809649566
1352	Penelope?	IVD.D9	0
1353	Dong-R4	IVD.D9	0.173797412281665
1354	TcMar	IVD.D9	0
1355	MuDR	IVD.D9	6.70858011407228
1356	TcMar-Pogo	IVD.D9	0
1357	centr	IVD.D9	0
1358	ERVK	IVD.D17	251055.350704875
1359	scRNA	IVD.D17	49.7597101784393
1360	L1	IVD.D17	4667.33856613207
1361	B4	IVD.D17	1301.51751495389
1362	Simple_repeat	IVD.D17	2849.20749964406
1363	B2	IVD.D17	4093.08706095177
1364	ERV1	IVD.D17	7576.47052111841
1365	Alu	IVD.D17	3030.04488131166
1366	ERVL-MaLR	IVD.D17	209143.616144993
1367	ERVL	IVD.D17	3206.30925958706
1368	L2	IVD.D17	321.966605167317
1369	hAT-Charlie	IVD.D17	325.113374828283
1370	ID	IVD.D17	169.631259493651
1371	Satellite	IVD.D17	1599.32870121293
1372	MIR	IVD.D17	401.179173827171
1373	Low_complexity	IVD.D17	1738.03559123263
1374	TcMar-Tigger	IVD.D17	84.940142215425
1375	Other	IVD.D17	70.179755028736
1376	hAT-Blackjack	IVD.D17	7.83296620643312
1377	ERVK?	IVD.D17	22.0953035187246
1378	snRNA	IVD.D17	6.63311878174827
1379	RTE-X	IVD.D17	1.76581319104562
1380	hAT-Tip100	IVD.D17	31.6714442855489
1381	Gypsy	IVD.D17	21.7104467975993
1382	Unknown	IVD.D17	1320.12646935183
1383	SINE?	IVD.D17	1.13193153272155
1384	srpRNA	IVD.D17	1.42623373122915
1385	RTE-BovB	IVD.D17	1.83372908300891
1386	CR1	IVD.D17	106.854336688914
1387	tRNA	IVD.D17	35.5200114968022
1388	Gypsy?	IVD.D17	1.53942688450131
1389	LTR?	IVD.D17	2.33177895740639
1390	TcMar-Mariner	IVD.D17	16.7978639455878
1391	LTR	IVD.D17	1.51678825384687
1392	RNA	IVD.D17	4.86730559070266
1393	TcMar-Tc2	IVD.D17	5.45590998771786
1394	Y-chromosome	IVD.D17	7.78768894512425
1395	Helitron	IVD.D17	0.407495351779757
1396	PiggyBac	IVD.D17	0.249024937198741
1397	Deu	IVD.D17	15.9828732420283
1398	ERVL?	IVD.D17	2.39969484936968
1399	MULE-MuDR	IVD.D17	0.92818385683167
1400	hAT	IVD.D17	4.84466696004823
1401	TcMar?	IVD.D17	0.633881658324067
1402	rRNA	IVD.D17	233.879693290926
1403	DNA	IVD.D17	1.67525866842789
1404	ERV1?	IVD.D17	0.22638630654431
1405	DNA?	IVD.D17	2.08275402020765
1406	Helitron?	IVD.D17	0.0452772613088619
1407	hAT?	IVD.D17	2.87510609311273
1408	hAT-Tip100?	IVD.D17	0.022638630654431
1409	PiggyBac?	IVD.D17	0.92818385683167
1410	L1?	IVD.D17	2.46761074133298
1411	Penelope?	IVD.D17	0
1412	Dong-R4	IVD.D17	0.316940829162034
1413	TcMar	IVD.D17	0
1414	MuDR	IVD.D17	1.17720879403041
1415	TcMar-Pogo	IVD.D17	0
1416	centr	IVD.D17	0
1417	ERVK	IVD.D9	91008.4960335519
1418	scRNA	IVD.D9	143.111612756908
1419	L1	IVD.D9	39398.6978226123
1420	B4	IVD.D9	3740.12738990997
1421	Simple_repeat	IVD.D9	5524.55347355461
1422	B2	IVD.D9	7068.6276004456
1423	ERV1	IVD.D9	13967.4303198563
1424	Alu	IVD.D9	9889.5757136996
1425	ERVL-MaLR	IVD.D9	5920.05825111471
1426	ERVL	IVD.D9	2420.68756444745
1427	L2	IVD.D9	659.095928560626
1428	hAT-Charlie	IVD.D9	860.288662497688
1429	ID	IVD.D9	534.299094433697
1430	Satellite	IVD.D9	1973.67879615442
1431	MIR	IVD.D9	1039.55762827732
1432	Low_complexity	IVD.D9	3072.86907381996
1433	TcMar-Tigger	IVD.D9	228.850410689517
1434	Other	IVD.D9	122.402084066655
1435	hAT-Blackjack	IVD.D9	15.5490109547336
1436	ERVK?	IVD.D9	22.4971590169355
1437	snRNA	IVD.D9	45.2641490265779
1438	RTE-X	IVD.D9	4.789500120547
1439	hAT-Tip100	IVD.D9	60.3072268699861
1440	Gypsy	IVD.D9	35.3815889186887
1441	Unknown	IVD.D9	1180.81415295936
1442	SINE?	IVD.D9	2.46220780845022
1443	srpRNA	IVD.D9	12.8169721535765
1444	RTE-BovB	IVD.D9	2.2261056898317
1445	CR1	IVD.D9	217.011575884503
1446	tRNA	IVD.D9	79.3977696039974
1447	Gypsy?	IVD.D9	1.58525708215288
1448	LTR?	IVD.D9	6.8469614399369
1449	TcMar-Mariner	IVD.D9	15.5827398288219
1450	LTR	IVD.D9	1.4840704598878
1451	RNA	IVD.D9	21.2491906756662
1452	TcMar-Tc2	IVD.D9	20.9119019347827
1453	Y-chromosome	IVD.D9	6.37475720269988
1454	Helitron	IVD.D9	0.843221852208978
1455	PiggyBac	IVD.D9	2.05746131938991
1456	Deu	IVD.D9	46.4783884937589
1457	ERVL?	IVD.D9	4.28356700922161
1458	MULE-MuDR	IVD.D9	2.86695429751053
1459	hAT	IVD.D9	10.523408715568
1460	TcMar?	IVD.D9	0.607119733590464
1461	rRNA	IVD.D9	2209.20752391343
1462	DNA	IVD.D9	4.75577124645864
1463	ERV1?	IVD.D9	1.07932397082749
1464	DNA?	IVD.D9	7.99374315894111
1465	Helitron?	IVD.D9	0.0674577481767182
1466	hAT?	IVD.D9	9.30916924838712
1467	hAT-Tip100?	IVD.D9	0.0337288740883591
1468	PiggyBac?	IVD.D9	2.36102118618514
1469	L1?	IVD.D9	6.47594382496495
1470	Penelope?	IVD.D9	0
1471	Dong-R4	IVD.D9	0.202373244530155
1472	TcMar	IVD.D9	0.40474648906031
1473	MuDR	IVD.D9	4.58712687601684
1474	TcMar-Pogo	IVD.D9	0
1475	centr	IVD.D9	0
1476	ERVK	IVD.D17	243380.277650984
1477	scRNA	IVD.D17	46.0521127332777
1478	L1	IVD.D17	4309.8994118617
1479	B4	IVD.D17	1244.19568921635
1480	Simple_repeat	IVD.D17	2752.53979672067
1481	B2	IVD.D17	3486.72088404762
1482	ERV1	IVD.D17	6945.83917847046
1483	Alu	IVD.D17	2953.26200473665
1484	ERVL-MaLR	IVD.D17	227128.733220374
1485	ERVL	IVD.D17	2181.20203900688
1486	L2	IVD.D17	337.325153726111
1487	hAT-Charlie	IVD.D17	316.676982786021
1488	ID	IVD.D17	164.779095638791
1489	Satellite	IVD.D17	1722.42549093177
1490	MIR	IVD.D17	388.085240620497
1491	Low_complexity	IVD.D17	1689.66085857198
1492	TcMar-Tigger	IVD.D17	80.7047144267145
1493	Other	IVD.D17	58.7899311488652
1494	hAT-Blackjack	IVD.D17	6.83492695470547
1495	ERVK?	IVD.D17	22.7751237336864
1496	snRNA	IVD.D17	6.95441868468283
1497	RTE-X	IVD.D17	1.84017264165147
1498	hAT-Tip100	IVD.D17	27.6025896247721
1499	Gypsy	IVD.D17	21.2695279359716
1500	Unknown	IVD.D17	1393.27357153611
1501	SINE?	IVD.D17	1.69678256567863
1502	srpRNA	IVD.D17	1.17101895377821
1503	RTE-BovB	IVD.D17	1.69678256567863
1504	CR1	IVD.D17	100.444748218976
1505	tRNA	IVD.D17	33.7683628916043
1506	Gypsy?	IVD.D17	1.79237594966052
1507	LTR?	IVD.D17	1.57729083570126
1508	TcMar-Mariner	IVD.D17	15.5817215890488
1509	LTR	IVD.D17	0.97983218581442
1510	RNA	IVD.D17	4.27780393318978
1511	TcMar-Tc2	IVD.D17	5.73560303891368
1512	Y-chromosome	IVD.D17	8.17323433045199
1513	Helitron	IVD.D17	0.454068573913999
1514	PiggyBac	IVD.D17	0.454068573913999
1515	Deu	IVD.D17	19.5010503323065
1516	ERVL?	IVD.D17	1.38610406773747
1517	MULE-MuDR	IVD.D17	1.00373053180989
1518	hAT	IVD.D17	3.34576843936631
1519	TcMar?	IVD.D17	0.26288180595021
1520	rRNA	IVD.D17	268.067747031228
1521	DNA	IVD.D17	2.43763129153831
1522	ERV1?	IVD.D17	0.0955933839818946
1523	DNA?	IVD.D17	2.12695279359716
1524	Helitron?	IVD.D17	0.0238983459954737
1525	hAT?	IVD.D17	2.82000482746589
1526	hAT-Tip100?	IVD.D17	0
1527	PiggyBac?	IVD.D17	0.191186767963789
1528	L1?	IVD.D17	1.74457925766958
1529	Penelope?	IVD.D17	0
1530	Dong-R4	IVD.D17	0.215085113959263
1531	TcMar	IVD.D17	0.071695037986421
1532	MuDR	IVD.D17	0.788645417850631
1533	TcMar-Pogo	IVD.D17	0
1534	centr	IVD.D17	0
1535	ERVK	IVD.D17	268218.21896256
1536	scRNA	IVD.D17	43.2818064086817
1537	L1	IVD.D17	4535.57262990977
1538	B4	IVD.D17	1192.32483134053
1539	Simple_repeat	IVD.D17	2631.17314792778
1540	B2	IVD.D17	3621.5656244826
1541	ERV1	IVD.D17	7095.72112405618
1542	Alu	IVD.D17	2750.49456628048
1543	ERVL-MaLR	IVD.D17	231866.788283931
1544	ERVL	IVD.D17	2208.01443675523
1545	L2	IVD.D17	311.075631448699
1546	hAT-Charlie	IVD.D17	304.133743548676
1547	ID	IVD.D17	164.752492545376
1548	Satellite	IVD.D17	1591.96511802618
1549	MIR	IVD.D17	374.145524006555
1550	Low_complexity	IVD.D17	1641.3241643758
1551	TcMar-Tigger	IVD.D17	77.4477529059459
1552	Other	IVD.D17	57.1902864361291
1553	hAT-Blackjack	IVD.D17	8.52295845376438
1554	ERVK?	IVD.D17	23.2960864402893
1555	snRNA	IVD.D17	6.10194416834725
1556	RTE-X	IVD.D17	1.55636632633958
1557	hAT-Tip100	IVD.D17	29.5215517456476
1558	Gypsy	IVD.D17	18.1576071406285
1559	Unknown	IVD.D17	1260.90376660908
1560	SINE?	IVD.D17	1.75400014555731
1561	srpRNA	IVD.D17	1.16109868790413
1562	RTE-BovB	IVD.D17	1.23521137011078
1563	CR1	IVD.D17	96.4947122330541
1564	tRNA	IVD.D17	31.6461153022382
1565	Gypsy?	IVD.D17	1.43284518932851
1566	LTR?	IVD.D17	2.39631005801491
1567	TcMar-Mariner	IVD.D17	14.9707618057427
1568	LTR	IVD.D17	1.67988746335066
1569	RNA	IVD.D17	4.54557784200767
1570	TcMar-Tc2	IVD.D17	5.11377507225863
1571	Y-chromosome	IVD.D17	8.35002886194887
1572	Helitron	IVD.D17	0.296450728826587
1573	PiggyBac	IVD.D17	0.61760568505539
1574	Deu	IVD.D17	17.5894099103775
1575	ERVL?	IVD.D17	1.23521137011078
1576	MULE-MuDR	IVD.D17	1.45754941673072
1577	hAT	IVD.D17	3.31036647189689
1578	TcMar?	IVD.D17	0.469380320642096
1579	rRNA	IVD.D17	304.998391507754
1580	DNA	IVD.D17	2.56923964983042
1581	ERV1?	IVD.D17	0.123521137011078
1582	DNA?	IVD.D17	2.32219737580827
1583	Helitron?	IVD.D17	0.0247042274022156
1584	hAT?	IVD.D17	2.6927607868415
1585	hAT-Tip100?	IVD.D17	0.0247042274022156
1586	PiggyBac?	IVD.D17	0.518788775446528
1587	L1?	IVD.D17	1.72929591815509
1588	Penelope?	IVD.D17	0
1589	Dong-R4	IVD.D17	0.148225364413294
1590	TcMar	IVD.D17	0
1591	MuDR	IVD.D17	1.08698600569749
1592	TcMar-Pogo	IVD.D17	0
1593	centr	IVD.D17	0
